department,bio_gdd_spring,hydric_precip_spring,stress_heat_days,stress_shock_days,risk_frost_april,risk_wet_harvest,risk_heavy_rain_july,bio_vernalization_days,bio_aridity_index,bio_compound_stress_days,datetime,year,log_time,pred_baseline,pred_anomaly,predicted_yield
Calvados,1919.1,0.007571842,11,1,0,0.0018819829,0,55,0.00034517722,11,2046-01-01,2046,4.174387269895637,7.560139361150097,-0.07635403412174313,7.483785327028354
Cantal,1773.0397,0.015696777,0,0,4,0.0038049978,0,18,0.000810384,0,2046-01-01,2046,4.174387269895637,5.682061695188985,0.31967585744972515,6.00173755263871
Charente,2280.0752,0.005358804,25,4,0,0.0013685995,0,46,0.00022897184,25,2046-01-01,2046,4.174387269895637,5.8905909254445135,0.02262238084038948,5.913213306284903
Charente_Maritime,2209.6135,0.010591099,20,1,0,0.0024537526,0,52,0.00044494626,20,2046-01-01,2046,4.174387269895637,6.506561225804521,-0.039791934218043196,6.466769291586478
Cher,2194.5264,0.012393647,26,2,0,0.0019776127,0,41,0.0005462978,26,2046-01-01,2046,4.174387269895637,6.604714426227582,0.04801155448476569,6.652725980712347
Correze,1981.4192,0.020188875,10,0,2,0.0047856183,0,33,0.00095409947,10,2046-01-01,2046,4.174387269895637,5.08563738749308,0.12856553013421243,5.214202917627292
Cote_d_Or,2119.703,0.011901893,28,3,1,0.001796188,0,32,0.00053650065,28,2046-01-01,2046,4.174387269895637,6.160540031982856,-0.06450230780374815,6.096037724179108
Cotes_d_Armor,1800.4478,0.026944242,5,0,0,0.0037674613,0,57,0.0012606743,4,2046-01-01,2046,4.174387269895637,7.2378583017051765,-0.030380495633295163,7.207477806071881
Creuse,2011.8936,0.012270715,12,0,1,0.0028952672,0,35,0.0005728086,12,2046-01-01,2046,4.174387269895637,5.971918402688352,0.0314923380342316,6.003410740722583
Deux_Sevres,2157.6472,0.008761339,22,1,0,0.002371185,0,49,0.00038377004,22,2046-01-01,2046,4.174387269895637,6.57204552494275,0.05058793800878586,6.622633462951535
Dordogne,2357.7524,0.012788554,30,6,0,0.0033220374,0,47,0.0005376005,30,2046-01-01,2046,4.174387269895637,5.12293847880988,0.04451951909834905,5.16745799790823
Doubs,1993.1011,0.007785503,16,2,2,0.001358487,0,24,0.00036716994,16,2046-01-01,2046,4.174387269895637,6.2796380275795425,-0.001489064618013197,6.278148962961529
Drome,2162.5295,0.010834899,15,1,2,0.0023913383,0,27,0.00049080746,15,2046-01-01,2046,4.174387269895637,5.58334352591726,-0.00019175953010539405,5.583151766387155
Essonne,2197.361,0.0025596109,31,5,0,0.00036406892,0,42,0.00011106621,31,2046-01-01,2046,4.174387269895637,7.009531481601872,0.040427672065088495,7.04995915366696
Eure,2016.8647,0.011179931,20,3,0,0.0037703544,0,46,0.0005098243,20,2046-01-01,2046,4.174387269895637,7.8866596519947745,-0.0353476537701915,7.851311998224583
Eure_et_Loir,2068.951,0.011498472,23,3,0,0.0046589207,0,47,0.00051848247,23,2046-01-01,2046,4.174387269895637,7.62687201392293,0.18062240769421223,7.807494421617142
Finistere,1749.3594,0.011171858,3,0,0,0.0012951347,0,59,0.0005213227,3,2046-01-01,2046,4.174387269895637,7.082688522368402,0.05551800052958409,7.138206522897986
Gard,2405.3503,0.0060909344,30,1,1,0.0012197173,0,43,0.00025402484,30,2046-01-01,2046,4.174387269895637,3.971784642989102,-0.10966516476870646,3.8621194782203956
Gers,2440.0488,0.010926824,29,7,0,0.005046127,0,46,0.00045112154,29,2046-01-01,2046,4.174387269895637,4.85300798658458,0.14511670348103795,4.998124690065618
Gironde,2298.9182,0.014816377,24,1,0,0.0034822107,0,51,0.00060968957,24,2046-01-01,2046,4.174387269895637,5.35578396367783,0.15528054149717221,5.511064505175002
Haut_Rhin,2087.732,0.0025531691,24,2,2,0.0005450819,0,26,0.0001172268,24,2046-01-01,2046,4.174387269895637,6.3008270119628484,-0.08850049843849078,6.212326513524357
Haute_Garonne,2382.3862,0.009243147,28,6,0,0.005758062,0,43,0.00038752766,28,2046-01-01,2046,4.174387269895637,4.44154339103257,0.16808107715641762,4.609624468188988
Haute_Loire,1808.3027,0.0076846406,2,0,4,0.002735384,0,14,0.00039548962,2,2046-01-01,2046,4.174387269895637,6.413609946169685,0.20776023326690707,6.6213701794365925
Haute_Marne,2097.4893,0.0103391,29,2,1,0.0013264061,0,30,0.00046825633,29,2046-01-01,2046,4.174387269895637,6.208373800769053,0.05042476743296915,6.258798568202022
Haute_Saone,2205.7852,0.0051326742,33,4,1,0.00066159473,0,30,0.00022599408,33,2046-01-01,2046,4.174387269895637,6.6199687585166584,-0.024987924669112843,6.594980833847545
Haute_Savoie,1671.6498,0.004253441,2,0,5,0.0009976702,0,5,0.00022710398,2,2046-01-01,2046,4.174387269895637,6.251210076649581,0.14867376918842007,6.399883845838001
Haute_Vienne,2084.4102,0.012097023,15,1,1,0.0027664325,0,41,0.0005497772,15,2046-01-01,2046,4.174387269895637,5.7474319553109545,0.024808067593560627,5.772240022904515
Hautes_Alpes,1115.2849,0.00960224,0,0,22,0.003215945,0,0,0.0007104873,0,2046-01-01,2046,4.174387269895637,3.7571166679977157,-0.13232943272601133,3.6247872352717043
Hautes_pyrenees,1762.2563,0.02825292,1,0,2,0.012840108,0,19,0.0014398734,1,2046-01-01,2046,4.174387269895637,4.25736668199848,0.22707379116019438,4.484440473158674
Herault,2360.262,0.0080271,23,0,0,0.0029628223,0,44,0.00033318234,23,2046-01-01,2046,4.174387269895637,3.828534498420162,-0.021494813817643482,3.8070396846025183
Ille_et_Vilaine,1992.338,0.011613973,14,0,0,0.0023671056,0,53,0.0005284119,14,2046-01-01,2046,4.174387269895637,7.359704210779494,-0.1662820414250085,7.193422169354486
Indre,2223.1013,0.010467837,27,2,0,0.0029188178,0,45,0.00045621648,27,2046-01-01,2046,4.174387269895637,6.681208598807582,0.011073393327262353,6.692281992134844
Indre_et_Loire,2220.1511,0.0047814683,28,2,0,0.0020898907,0,48,0.00020712374,28,2046-01-01,2046,4.174387269895637,6.86454326830896,-0.0740820497305645,6.790461218578396
Isere,1898.3524,0.011113657,10,0,4,0.0031403082,0,11,0.0005522036,10,2046-01-01,2046,4.174387269895637,6.122839152215546,0.32749794888874756,6.450337101104293
Jura,2127.145,0.00997795,31,2,2,0.0014893973,0,27,0.00045078338,31,2046-01-01,2046,4.174387269895637,6.504929737106446,-0.08652280601907944,6.418406931087366
Landes,2368.3145,0.017340094,25,2,0,0.0040677837,0,51,0.00070982025,25,2046-01-01,2046,4.174387269895637,5.602466966532184,0.09584520414955292,5.698312170681737
Loir_et_Cher,2187.2703,0.0050507803,27,2,0,0.0019015543,0,47,0.00022082918,27,2046-01-01,2046,4.174387269895637,7.1725585946170245,-0.10923237789350149,7.063326216723523
Loire,2037.5703,0.0028838383,14,1,2,0.0011451198,0,29,0.00013548363,14,2046-01-01,2046,4.174387269895637,6.279648464816615,0.0014640341192208106,6.281112498935836
Loire_Atlantique,2042.3629,0.009831784,17,1,0,0.0012810663,0,51,0.0004373037,17,2046-01-01,2046,4.174387269895637,6.523482790493829,0.15038264897536566,6.6738654394691945
Loiret,2201.7358,0.01050781,30,5,0,0.0016468187,0,43,0.00045762814,30,2046-01-01,2046,4.174387269895637,6.739351083320685,-0.023004933977711174,6.716346149342973
Lot,2262.7324,0.00805875,20,2,0,0.0023065822,0,39,0.00034873903,20,2046-01-01,2046,4.174387269895637,5.078150941521997,-0.07372936845010868,5.004421573071888
Lot_et_Garonne,2423.1572,0.0070318887,28,7,0,0.0021048794,0,47,0.0002895736,28,2046-01-01,2046,4.174387269895637,5.544512062106032,-0.03580750475629977,5.508704557349732
Lozere,1773.7448,0.010099904,0,0,4,0.0027720924,0,20,0.00052212627,0,2046-01-01,2046,4.174387269895637,3.8482577391325625,0.19125126191393094,4.039509001046493
Maine_et_Loire,2132.5393,0.014666558,23,2,0,0.0033624717,0,51,0.0006467666,23,2046-01-01,2046,4.174387269895637,6.673111460110991,0.18009758684873262,6.853209046959723
Manche,1876.8457,0.012174189,8,0,0,0.0027743082,0,55,0.0005581747,8,2046-01-01,2046,4.174387269895637,6.478149376273352,-0.18729568993499832,6.2908536863383535
Marne,2137.3833,0.016727423,29,5,1,0.0021746778,0,40,0.0007420367,29,2046-01-01,2046,4.174387269895637,7.5320414266187905,-0.003108177667042999,7.5289332489517475
Mayenne,2006.3618,0.0071622436,19,2,1,0.0015054455,0,52,0.00032644943,19,2046-01-01,2046,4.174387269895637,7.054732588810786,-0.22228624080546047,6.832446348005326
Meurthe_et_Moselle,2089.2717,0.010481615,28,2,1,0.0010386377,0,30,0.00047471208,28,2046-01-01,2046,4.174387269895637,6.652496865414479,0.12394166663402068,6.776438532048499
Meuse,2055.5706,0.017300002,27,2,1,0.0016829786,0,33,0.00078869326,27,2046-01-01,2046,4.174387269895637,6.7227983294727345,0.03947665492570981,6.762274984398444
Morbihan,1867.6074,0.007900986,8,0,0,0.00091067626,0,55,0.00035877083,8,2046-01-01,2046,4.174387269895637,7.202983254792917,0.005502007968225224,7.208485262761142
Moselle,2114.1755,0.009433902,28,2,1,0.0014637854,0,30,0.00042397092,28,2046-01-01,2046,4.174387269895637,6.3652560799454205,-0.08259598965746813,6.282660090287952
Nievre,2157.679,0.009451128,28,2,1,0.0014012101,0,39,0.0004228811,28,2046-01-01,2046,4.174387269895637,6.4739844037626515,-0.01925819520909684,6.454726208553555
Nord,2007.9329,0.014975909,23,3,2,0.0029774962,0,41,0.0006827902,23,2046-01-01,2046,4.174387269895637,8.030913810631091,-0.05931473810219028,7.9715990725289005
Oise,2094.508,0.01620742,25,3,1,0.003763664,0,41,0.00072345504,25,2046-01-01,2046,4.174387269895637,7.7827609957409845,-0.01784128197397452,7.76491971376701
Orne,1925.7524,0.0131731415,14,1,0,0.0036219915,0,47,0.00061640335,14,2046-01-01,2046,4.174387269895637,7.357185318840415,-0.09577540103468841,7.261409917805726
Pas_de_Calais,1989.128,0.009662508,24,2,2,0.0026217361,0,46,0.00044219784,24,2046-01-01,2046,4.174387269895637,8.31022628844972,-0.08181871357780333,8.228407574871916
Puy_de_Dome,1968.2246,0.0069124238,10,0,2,0.002148449,0,27,0.00033311764,10,2046-01-01,2046,4.174387269895637,6.2397756999520775,0.05472209035664261,6.2944977903087205
Pyrenees_Atlantiques,2133.1443,0.016611202,12,0,0,0.0052744728,0,39,0.0007458371,12,2046-01-01,2046,4.174387269895637,5.3234634430428756,0.168548722219962,5.492012165262838
Pyrenees_Orientales,2270.434,0.0046864366,16,0,0,0.0025437654,0,45,0.00019534898,16,2046-01-01,2046,4.174387269895637,2.3855852340170633,0.015635565667308476,2.401220799684372
Rhone,2306.8306,0.0061264285,31,4,1,0.0015886365,0,35,0.00026381403,31,2046-01-01,2046,4.174387269895637,6.270625218875117,-0.19443112955742625,6.076194089317691
Saone_et_Loire,2244.1323,0.009027758,33,4,1,0.0016816084,0,35,0.00039674318,33,2046-01-01,2046,4.174387269895637,6.841789862543377,-0.12183190379751359,6.719957958745863
Sarthe,2113.5186,0.011347566,24,3,1,0.0040043155,0,48,0.0005048613,24,2046-01-01,2046,4.174387269895637,6.66801317376135,-0.022233839971137266,6.645779333790213
Savoie,1326.7155,0.015424682,0,0,17,0.0045216247,0,0,0.0009891028,0,2046-01-01,2046,4.174387269895637,6.084410047659748,-0.08468018669911934,5.999729860960629
Seine_Maritime,1914.3696,0.0112269,17,2,0,0.0033665916,0,54,0.00051639666,17,2046-01-01,2046,4.174387269895637,8.01400600815846,-0.1293551522663106,7.88465085589215
Seine_et_Marne,2160.5369,0.0028767474,31,4,0,0.00028058677,0,41,0.00012637302,31,2046-01-01,2046,4.174387269895637,7.3693789975475985,0.09195236019352138,7.46133135774112
Somme,1936.2548,0.0098574925,20,2,0,0.00295895,0,52,0.00044981402,20,2046-01-01,2046,4.174387269895637,8.280756268839198,-0.17516863954170234,8.105587629297496
Tarn,2200.7517,0.008516909,17,1,0,0.0039023187,0,37,0.00037413547,17,2046-01-01,2046,4.174387269895637,5.07275213066281,0.0801678020412002,5.15291993270401
Tarn_et_Garonne,2409.1492,0.0063051814,32,7,0,0.0030744139,0,43,0.0002622602,32,2046-01-01,2046,4.174387269895637,4.360618068973569,0.0015860049585159778,4.362204073932085
Territoire_de_Belfort,2099.3203,0.0028134414,25,2,1,0.0004799029,0,26,0.00012824697,25,2046-01-01,2046,4.174387269895637,6.7547673771213255,-0.10330957396948845,6.651457803151837
Var,2402.977,0.008282092,24,0,0,0.0013860697,0,50,0.00032865585,24,2046-01-01,2046,4.174387269895637,4.302288191603501,-0.029474574953842817,4.272813616649658
Vaucluse,2537.548,0.0038620774,36,8,1,0.00071019074,0,40,0.00015516694,36,2046-01-01,2046,4.174387269895637,3.7436492403329975,-0.023576076069574754,3.7200731642634226
Vendee,2042.9209,0.006746451,17,1,0,0.0008855729,0,52,0.0002995231,17,2046-01-01,2046,4.174387269895637,6.399507774691493,0.06301943249115403,6.462527207182647
Vienne,2204.3354,0.0071733673,25,2,0,0.002465595,0,47,0.0003124291,25,2046-01-01,2046,4.174387269895637,6.526681024940163,-0.057135560707206844,6.469545464232956
Vosges,2061.4695,0.009731793,24,2,2,0.0017345728,0,27,0.0004445256,24,2046-01-01,2046,4.174387269895637,6.149766929596145,-0.09813415545040696,6.051632774145737
Yonne,2164.4175,0.015005909,28,3,0,0.0015825746,0,39,0.0006625876,28,2046-01-01,2046,4.174387269895637,6.398691998787708,0.11135741030771285,6.510049409095421
Yvelines,2140.6177,0.00284427,30,4,0,0.00082430965,0,45,0.00012518735,30,2046-01-01,2046,4.174387269895637,7.545409986753012,0.017383159314276652,7.562793146067289
Ain,1867.8853,0.01239147,8,0,1,0.0034115193,0,49,0.00059969135,8,2047-01-01,2047,4.189654742026425,6.487473307820893,-0.09578384456007841,6.391689463260814
Aisne,1746.512,0.009628132,6,1,0,0.0044050557,0,49,0.00047737526,6,2047-01-01,2047,4.189654742026425,7.097854041403517,0.050563817663344265,7.1484178590668614
Allier,1853.5532,0.012803717,9,1,1,0.002440421,0,48,0.0006261407,9,2047-01-01,2047,4.189654742026425,6.177378617256151,0.0025750790565597444,6.179953696312711
Alpes_Maritimes,1537.7274,0.013071074,0,0,1,0.0031833202,0,37,0.0007108623,0,2047-01-01,2047,4.189654742026425,4.150393900308261,-0.22470521350544514,3.925688686802816
Alpes_de_Haute_Provence,1513.877,0.011969293,0,0,11,0.0025290374,0,26,0.0006881074,0,2047-01-01,2047,4.189654742026425,3.9671480326115898,-0.2185013104213825,3.748646722190207
Ardeche,1703.7076,0.017058592,4,0,1,0.0042762114,0,44,0.0008849161,4,2047-01-01,2047,4.189654742026425,3.5502349162762976,-0.12481942127258586,3.425415495003712
Ardennes,1688.5715,0.0077039846,4,0,0,0.0023999237,0,50,0.00038930008,4,2047-01-01,2047,4.189654742026425,6.560884414762198,-0.004714434037994343,6.556169980724203
Ariege,1358.4991,0.025914177,1,0,10,0.004940525,0,40,0.0015412417,1,2047-01-01,2047,4.189654742026425,4.691480755731423,-0.0022106667261713843,4.689270089005252
Aube,1873.0679,0.0066879955,8,1,0,0.002155067,0,47,0.0003196983,8,2047-01-01,2047,4.189654742026425,7.352517254605239,-0.15076768212727468,7.201749572477964
Aude,2169.08,0.010924857,12,4,0,0.0019620727,0,50,0.00047364633,12,2047-01-01,2047,4.189654742026425,4.972716616532504,0.041578096509181865,5.014294713041686
Aveyron,1815.8818,0.022288492,7,0,0,0.0066131754,0,47,0.0011127725,7,2047-01-01,2047,4.189654742026425,5.023829243932754,0.09561949007616162,5.119448734008916
Bas_Rhin,1826.2566,0.0072062686,8,0,0,0.0021179626,0,50,0.00035010604,8,2047-01-01,2047,4.189654742026425,6.252366043181865,-0.16425749948314436,6.08810854369872
Bouches_du_Rhone,2498.3425,0.004566735,20,7,0,0.0003747201,0,53,0.00017950177,20,2047-01-01,2047,4.189654742026425,3.206120113873734,-0.06549039908752759,3.1406297147862063
Calvados,1642.7693,0.007389423,2,0,0,0.0026275928,0,44,0.00036308696,2,2047-01-01,2047,4.189654742026425,7.346437761954057,-0.14343077298206802,7.203006988971989
Cantal,1525.0952,0.02120343,2,0,5,0.005231551,0,43,0.0011855819,2,2047-01-01,2047,4.189654742026425,5.649122918186945,-0.10017891838646877,5.548943999800477
Charente,1991.6942,0.008881317,8,3,0,0.0017853555,0,42,0.00040890303,8,2047-01-01,2047,4.189654742026425,5.86015549006285,0.03218249324145611,5.892337983304306
Charente_Maritime,1979.4221,0.0123132365,8,1,0,0.0018689513,0,34,0.00054805627,8,2047-01-01,2047,4.189654742026425,7.106318919276758,0.1023657872665935,7.208684706543351
Cher,1902.3961,0.016606476,8,2,0,0.002421087,0,45,0.0007917435,8,2047-01-01,2047,4.189654742026425,6.864811836204538,-0.0011387882407306795,6.8636730479638075
Correze,1705.427,0.028383525,6,0,0,0.0068721753,0,48,0.001458636,6,2047-01-01,2047,4.189654742026425,5.190914904996528,0.07711917124251388,5.268034076239042
Cote_d_Or,1782.911,0.020327391,8,0,0,0.004200749,0,49,0.0010060272,8,2047-01-01,2047,4.189654742026425,6.312646219836376,0.09721621611528332,6.409862435951659
Cotes_d_Armor,1634.3783,0.022774052,1,0,0,0.0028417094,0,46,0.0011231011,1,2047-01-01,2047,4.189654742026425,7.220873647761111,-0.08217802920844951,7.138695618552661
Creuse,1717.8566,0.016851204,6,0,2,0.0043439292,0,45,0.00085708103,6,2047-01-01,2047,4.189654742026425,5.9611098543907115,-0.12206450066926867,5.839045353721443
Deux_Sevres,1928.3009,0.01129168,8,3,0,0.0027371056,0,41,0.00052849,8,2047-01-01,2047,4.189654742026425,6.646573791244546,-0.10455386753918779,6.542019923705358
Dordogne,2069.8835,0.017475437,8,5,0,0.004221269,0,44,0.00078848115,8,2047-01-01,2047,4.189654742026425,5.1593001104393075,0.001207751053430858,5.160507861492738
Doubs,1689.8159,0.014798565,6,0,1,0.004853843,0,46,0.00076019095,6,2047-01-01,2047,4.189654742026425,5.6407620391846045,-0.07441226068344363,5.566349778501161
Drome,1872.9636,0.019661767,7,0,0,0.003844195,0,46,0.00096131314,7,2047-01-01,2047,4.189654742026425,5.2125693664544945,0.04531576910646526,5.25788513556096
Essonne,1895.104,0.0026390885,9,2,0,0.0010435578,0,44,0.00012479562,9,2047-01-01,2047,4.189654742026425,7.400706054650406,-0.020123669268359977,7.380582385382047
Eure,1708.7684,0.010933202,6,0,1,0.0064071277,0,44,0.0005463952,6,2047-01-01,2047,4.189654742026425,7.533439870219807,0.05572555779931295,7.58916542801912
Eure_et_Loir,1783.6171,0.013027306,7,1,0,0.0056927153,0,47,0.0006395949,7,2047-01-01,2047,4.189654742026425,7.806348381986361,0.11460029557715595,7.9209486775635165
Finistere,1607.7476,0.009414029,1,0,0,0.0009985609,0,45,0.00045819042,1,2047-01-01,2047,4.189654742026425,7.0556503050164565,0.026501127261109227,7.082151432277565
Gard,2204.1292,0.0069674347,12,4,0,0.0011056871,0,52,0.00030477677,12,2047-01-01,2047,4.189654742026425,3.7936062981444283,-0.04156963702161652,3.752036661122812
Gers,2160.249,0.01587907,13,6,0,0.0034794474,0,45,0.00069223274,13,2047-01-01,2047,4.189654742026425,4.906259323621574,0.1139245042819793,5.020183827903554
Gironde,2055.633,0.015512709,8,3,0,0.0031850256,0,36,0.00067477964,8,2047-01-01,2047,4.189654742026425,5.541189868590625,-0.018589460051810936,5.522600408538814
Haut_Rhin,1761.1338,0.0051147114,7,0,1,0.0017726094,0,47,0.00025655248,7,2047-01-01,2047,4.189654742026425,6.472953770739927,0.04301888315680733,6.515972653896735
Haute_Garonne,2070.5837,0.011619648,12,6,0,0.002585622,0,48,0.0005252662,12,2047-01-01,2047,4.189654742026425,4.88840764321964,0.04745332146122034,4.93586096468086
Haute_Loire,1530.2231,0.011499978,2,0,3,0.003037557,0,43,0.00064153015,2,2047-01-01,2047,4.189654742026425,5.493652206011694,-0.11518415693275369,5.37846804907894
Haute_Marne,1768.0648,0.014554564,7,0,0,0.0040343474,0,50,0.00072332704,7,2047-01-01,2047,4.189654742026425,6.195569441080556,0.0020984768733381108,6.197667917953894
Haute_Saone,1861.2744,0.008384118,9,0,0,0.0027284836,0,51,0.00040581456,9,2047-01-01,2047,4.189654742026425,6.811202425755965,-0.04311787431081798,6.768084551445147
Haute_Savoie,1444.7917,0.0077551836,0,0,7,0.0028413946,0,35,0.00044261754,0,2047-01-01,2047,4.189654742026425,6.3389361626644956,-0.22506749640653553,6.11386866625796
Haute_Vienne,1804.9236,0.018703435,6,0,0,0.0048433533,0,44,0.0009202439,6,2047-01-01,2047,4.189654742026425,5.56536487420539,0.06334171783159051,5.6287065920369805
Hautes_Alpes,848.052,0.014628018,0,0,29,0.003635338,0,2,0.0011683737,0,2047-01-01,2047,4.189654742026425,4.202774091888448,-0.09516764870568538,4.107606443182762
Hautes_pyrenees,1480.35,0.029477648,3,0,5,0.008130603,0,45,0.0016485638,3,2047-01-01,2047,4.189654742026425,5.106021305367724,-0.08083323524480265,5.025188070122922
Herault,2223.5874,0.009211786,11,4,0,0.0019848342,0,54,0.0003962567,11,2047-01-01,2047,4.189654742026425,3.494143645128453,-0.10230406706039719,3.3918395780680557
Ille_et_Vilaine,1796.6641,0.0108617535,5,0,0,0.0021286062,0,45,0.00052581314,5,2047-01-01,2047,4.189654742026425,7.234848711860742,-0.08934973435753621,7.145498977503206
Indre,1930.1906,0.015564074,8,2,0,0.0033272663,0,41,0.00073395617,8,2047-01-01,2047,4.189654742026425,6.965883911871109,-0.12751780252913947,6.83836610934197
Indre_et_Loire,1951.0679,0.0065489234,8,4,0,0.0021138627,0,40,0.00030626188,8,2047-01-01,2047,4.189654742026425,7.0523894402333145,-0.07238259514810816,6.980006845085207
Isere,1577.5834,0.019344145,3,0,4,0.005567364,0,41,0.0010536944,3,2047-01-01,2047,4.189654742026425,5.626581084357101,-0.04327386133618746,5.583307223020913
Jura,1810.8899,0.019079514,8,0,0,0.0055994,0,48,0.0009403574,8,2047-01-01,2047,4.189654742026425,6.552246820918386,0.13431737833807042,6.686564199256456
Landes,2125.3342,0.0201513,9,5,0,0.0052470174,0,38,0.0008704903,9,2047-01-01,2047,4.189654742026425,5.6316628326219185,0.16583736837910162,5.79750020100102
Loir_et_Cher,1906.3921,0.006910139,7,3,0,0.0014728552,0,44,0.00032655377,7,2047-01-01,2047,4.189654742026425,7.4459093021007545,-0.03431309119530926,7.411596210905445
Loire,1698.3501,0.005040449,6,0,0,0.0012892553,0,49,0.00026010146,6,2047-01-01,2047,4.189654742026425,5.392574977310043,-0.015017700480519628,5.377557276829524
Loire_Atlantique,1897.4187,0.008677664,5,3,0,0.0017747552,0,41,0.000406128,5,2047-01-01,2047,4.189654742026425,6.563846681261937,0.003531740288139992,6.567378421550077
Loiret,1906.2573,0.0127210505,8,3,0,0.0029699292,0,43,0.00060124154,8,2047-01-01,2047,4.189654742026425,7.271651735899733,-0.12938708988101327,7.142264646018719
Lot,1991.1592,0.010834097,8,1,0,0.0031918692,0,50,0.000505612,8,2047-01-01,2047,4.189654742026425,5.088657146220044,-0.2616940943231228,4.826963051896921
Lot_et_Garonne,2160.762,0.008559759,14,7,0,0.0015994556,0,41,0.0003741423,14,2047-01-01,2047,4.189654742026425,5.7704454704412615,0.15824216165914123,5.928687632100403
Lozere,1588.8225,0.012311526,3,0,1,0.0032156403,0,43,0.0006724671,3,2047-01-01,2047,4.189654742026425,4.183296793166576,-0.14993636420681453,4.033360428959762
Maine_et_Loire,1941.1655,0.014060884,8,4,0,0.0058945427,0,42,0.0006594386,8,2047-01-01,2047,4.189654742026425,6.615254313171307,0.04010775914401088,6.6553620723153175
Manche,1636.0432,0.0121232,1,0,0,0.0027445634,0,45,0.000595951,1,2047-01-01,2047,4.189654742026425,6.585319710176689,-0.17093071651687564,6.414388993659814
Marne,1830.6664,0.01495466,7,1,0,0.005580993,0,48,0.0007235463,7,2047-01-01,2047,4.189654742026425,6.810144978311027,0.02775670152428032,6.837901679835308
Mayenne,1775.1464,0.0074437144,5,1,1,0.002541345,0,43,0.00036491058,5,2047-01-01,2047,4.189654742026425,6.967536549263669,0.0030626797847751915,6.970599229048444
Meurthe_et_Moselle,1762.2664,0.011453318,6,0,0,0.0030548056,0,50,0.00056887703,6,2047-01-01,2047,4.189654742026425,6.02757436045472,-0.027065019662504988,6.000509340792215
Meuse,1738.5005,0.017040623,5,0,0,0.0051039658,0,50,0.00084950187,5,2047-01-01,2047,4.189654742026425,6.389667229007966,-0.03937161951483162,6.350295609493134
Morbihan,1761.6761,0.0069873594,4,0,0,0.0007848467,0,42,0.0003312311,4,2047-01-01,2047,4.189654742026425,7.446587907516544,-0.007644892634583229,7.438943014881961
Moselle,1788.2229,0.010295089,6,0,0,0.002384986,0,50,0.0005071238,6,2047-01-01,2047,4.189654742026425,6.51419274022485,0.07417978634741404,6.588372526572264
Nievre,1831.5876,0.0145116355,8,0,0,0.0022476418,0,50,0.0007078047,8,2047-01-01,2047,4.189654742026425,6.818283137094762,-0.021753867780836073,6.796529269313926
Nord,1674.7567,0.014726676,5,0,0,0.007386164,0,48,0.0007386371,5,2047-01-01,2047,4.189654742026425,7.922647335930499,-0.001918465776138275,7.920728870154361
Oise,1773.158,0.014888057,7,1,0,0.008856679,0,46,0.0007295746,7,2047-01-01,2047,4.189654742026425,7.878575554983765,0.011488904801213033,7.890064459784979
Orne,1655.0092,0.0132737905,5,0,2,0.0057764095,0,49,0.0006771022,5,2047-01-01,2047,4.189654742026425,7.740879671539252,0.03590232669580735,7.77678199823506
Pas_de_Calais,1665.4384,0.010347021,4,0,0,0.0056115272,0,47,0.00051930815,4,2047-01-01,2047,4.189654742026425,8.271583258458552,0.014070002693455102,8.285653261152007
Puy_de_Dome,1650.0004,0.010368951,6,0,1,0.0025442552,0,47,0.00054827245,6,2047-01-01,2047,4.189654742026425,6.191501127012949,0.00406546066870621,6.195566587681656
Pyrenees_Atlantiques,1844.974,0.018268602,7,0,0,0.005804479,0,43,0.00089435175,7,2047-01-01,2047,4.189654742026425,5.459694865849285,0.01387010090071582,5.4735649667500015
Pyrenees_Orientales,2086.3335,0.0062413467,11,0,0,0.00059851375,0,53,0.00027373846,11,2047-01-01,2047,4.189654742026425,2.7115520945670415,-0.0038017285452146042,2.707750366021827
Rhone,1929.5273,0.012329641,9,2,0,0.0029337914,0,50,0.00058517867,9,2047-01-01,2047,4.189654742026425,6.138537757112824,-0.16793851420904674,5.970599242903778
Saone_et_Loire,1867.569,0.018322399,7,0,0,0.0032037168,0,50,0.0008874619,7,2047-01-01,2047,4.189654742026425,7.04577254201562,-0.05221245274197745,6.993560089273643
Sarthe,1858.2913,0.012685546,7,2,0,0.0057301605,0,42,0.0006089918,7,2047-01-01,2047,4.189654742026425,6.649980967063209,0.05471573657140369,6.704696703634613
Savoie,1039.5739,0.025499051,0,0,23,0.009468586,0,8,0.0017805604,0,2047-01-01,2047,4.189654742026425,5.505152954225341,-0.0604572178335288,5.444695736391813
Seine_Maritime,1620.1781,0.012623052,2,0,0,0.0062703374,0,49,0.0006301662,2,2047-01-01,2047,4.189654742026425,7.724849260398393,-0.0829243915225293,7.641924868875864
Seine_et_Marne,1860.13,0.0028825041,9,1,0,0.0011268029,0,45,0.00013809334,9,2047-01-01,2047,4.189654742026425,7.267004983339981,-0.09086656583358362,7.176138417506397
Somme,1636.8079,0.010430031,4,0,0,0.00615369,0,48,0.00051741087,4,2047-01-01,2047,4.189654742026425,8.039827219721873,-0.005506301124628216,8.034320918597246
Tarn,1942.9532,0.013790874,10,1,0,0.004506971,0,51,0.0006483021,10,2047-01-01,2047,4.189654742026425,5.112342332153692,0.013426116380694894,5.125768448534387
